what,kind,bundleId,bundleVersion,description,time
error,log,,,"JavaBuilder handling CoreException",1368238019938
error,log,,,"JavaBuilder handling CoreException",1368238019944
error,log,,,"JavaBuilder handling CoreException",1368238019950
error,log,,,"JavaBuilder handling CoreException",1368238019956
error,log,,,"JavaBuilder handling CoreException",1368238019985
error,log,,,"JavaBuilder handling CoreException",1368238019991
error,log,,,"JavaBuilder handling CoreException",1368238019997
error,log,,,"JavaBuilder handling CoreException",1368238020078
error,log,,,"JavaBuilder handling CoreException",1368238020084
error,log,,,"JavaBuilder handling CoreException",1368238020091
error,log,,,"JavaBuilder handling CoreException",1368238020099
error,log,,,"JavaBuilder handling CoreException",1368238020105
error,log,,,"JavaBuilder handling CoreException",1368238020110
error,log,,,"JavaBuilder handling CoreException",1368238020155
error,log,,,"JavaBuilder handling CoreException",1368238020160
error,log,,,"JavaBuilder handling CoreException",1368238020166
error,log,,,"JavaBuilder handling CoreException",1368238020171
error,log,,,"JavaBuilder handling CoreException",1368238020177
error,log,,,"JavaBuilder handling CoreException",1368238020236
error,log,,,"JavaBuilder handling CoreException",1368238020242
error,log,,,"JavaBuilder handling CoreException",1368238020249
error,log,,,"Failed to load properties file for project 'ShelfLifeAndroid'",1368238020832
opened,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238020883
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238020933
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238020934
error,log,,,"JavaBuilder handling CoreException",1368238021058
error,log,,,"JavaBuilder handling CoreException",1368238021329
error,log,,,"JavaBuilder handling CoreException",1368238021335
error,log,,,"JavaBuilder handling CoreException",1368238021405
error,log,,,"JavaBuilder handling CoreException",1368238021520
error,log,,,"JavaBuilder handling CoreException",1368238021563
error,log,,,"JavaBuilder handling CoreException",1368238021569
error,log,,,"JavaBuilder handling CoreException",1368238021582
error,log,,,"JavaBuilder handling CoreException",1368238021588
error,log,,,"JavaBuilder handling CoreException",1368238021664
error,log,,,"JavaBuilder handling CoreException",1368238021796
error,log,,,"JavaBuilder handling CoreException",1368238021805
error,log,,,"JavaBuilder handling CoreException",1368238021811
error,log,,,"JavaBuilder handling CoreException",1368238021859
error,log,,,"JavaBuilder handling CoreException",1368238021865
error,log,,,"JavaBuilder handling CoreException",1368238021891
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1368238021948
closed,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1368238021948
